,date,open
1065,2018-07-07,485.81
1066,2018-07-08,486.19
1067,2018-07-09,471.48
1068,2018-07-10,432.69
1069,2018-07-11,445.59
1070,2018-07-12,430.91
1071,2018-07-13,432.46
1072,2018-07-14,433.74
1073,2018-07-15,449.62
1074,2018-07-16,478.75
1075,2018-07-17,499.06
1076,2018-07-18,479.02
1077,2018-07-19,468.65
1078,2018-07-20,448.84
1079,2018-07-21,461.04
1080,2018-07-22,457.65
1081,2018-07-23,449.63
1082,2018-07-24,479.47
1083,2018-07-25,471.28
1084,2018-07-26,462.03
1085,2018-07-27,469.69
1086,2018-07-28,468.55
1087,2018-07-29,466.2
1088,2018-07-30,456.56
1089,2018-07-31,431.99
1090,2018-08-01,419.87
1091,2018-08-02,410.83
1092,2018-08-03,417.62
1093,2018-08-04,406.91
1094,2018-08-05,408.81
1095,2018-08-06,404.95
1096,2018-08-07,377.94
1097,2018-08-08,355.57
1098,2018-08-09,363.51
1099,2018-08-10,331.57
1100,2018-08-11,318.01
1101,2018-08-12,318.2
1102,2018-08-13,284.03
1103,2018-08-14,278.31
1104,2018-08-15,281.24
1105,2018-08-16,286.8
1106,2018-08-17,317.57
1107,2018-08-18,294.85
1108,2018-08-19,299.62
1109,2018-08-20,270.81
1110,2018-08-21,281.13
1111,2018-08-22,270.37
1112,2018-08-23,275.83
1113,2018-08-24,281.37
1114,2018-08-25,277.56
1115,2018-08-26,274.3
1116,2018-08-27,288.02
1117,2018-08-28,295.55
1118,2018-08-29,288.67
1119,2018-08-30,284.15
1120,2018-08-31,281.66
1121,2018-09-01,295.36
1122,2018-09-02,295.02
1123,2018-09-03,288.97
1124,2018-09-04,285.23
1125,2018-09-05,228.27
1126,2018-09-06,229.52
1127,2018-09-07,215.14
1128,2018-09-08,196.77
1129,2018-09-09,195.99
1130,2018-09-10,197.14
1131,2018-09-11,185.15
1132,2018-09-12,183.03
1133,2018-09-13,211.27
1134,2018-09-14,208.87
1135,2018-09-15,221.63
1136,2018-09-16,220.12
1137,2018-09-17,196.04
1138,2018-09-18,208.39
1139,2018-09-19,209.78
1140,2018-09-20,224.76
1141,2018-09-21,247.69
1142,2018-09-22,240.78
1143,2018-09-23,244.55
1144,2018-09-24,227.92
1145,2018-09-25,219.2
1146,2018-09-26,214.21
1147,2018-09-27,229.09
1148,2018-09-28,221.56
1149,2018-09-29,231.32
1150,2018-09-30,232.6
1151,2018-10-01,230.89
1152,2018-10-02,225.41
1153,2018-10-03,219.97
1154,2018-10-04,221.76
1155,2018-10-05,227.9
1156,2018-10-06,224.62
1157,2018-10-07,225.65
1158,2018-10-08,229.33
1159,2018-10-09,227.49
1160,2018-10-10,225.26
1161,2018-10-11,189.83
1162,2018-10-12,195.97
1163,2018-10-13,199.45
1164,2018-10-14,194.99
1165,2018-10-15,210.8
1166,2018-10-16,210.22
1167,2018-10-17,207.6
1168,2018-10-18,202.49
1169,2018-10-19,202.86
1170,2018-10-20,205.08
1171,2018-10-21,204.77
1172,2018-10-22,203.6
1173,2018-10-23,203.7
1174,2018-10-24,202.92
1175,2018-10-25,201.23
1176,2018-10-26,203.37
1177,2018-10-27,202.79
1178,2018-10-28,203.72
1179,2018-10-29,195.67
1180,2018-10-30,196.19
1181,2018-10-31,197.85
1182,2018-11-01,198.73
1183,2018-11-02,201.02
1184,2018-11-03,199.47
1185,2018-11-04,211.3
1186,2018-11-05,209.7
1187,2018-11-06,219.56
1188,2018-11-07,217.99
1189,2018-11-08,211.29
1190,2018-11-09,209.39
1191,2018-11-10,211.9
1192,2018-11-11,211.7
1193,2018-11-12,210.81
1194,2018-11-13,206.42
1195,2018-11-14,182.72
1196,2018-11-15,181.53
1197,2018-11-16,174.84
1198,2018-11-17,174.22
1199,2018-11-18,177.53
1200,2018-11-19,148.22
1201,2018-11-20,130.74
1202,2018-11-21,136.5
1203,2018-11-22,124.83
1204,2018-11-23,123.37
1205,2018-11-24,112.75
1206,2018-11-25,116.75
1207,2018-11-26,108.87
1208,2018-11-27,110.19
1209,2018-11-28,122.88
1210,2018-11-29,117.48
1211,2018-11-30,112.87
1212,2018-12-01,118.5
1213,2018-12-02,115.96
1214,2018-12-03,108.23
1215,2018-12-04,109.82
1216,2018-12-05,101.57
1217,2018-12-06,90.43
1218,2018-12-07,93.61
1219,2018-12-08,91.44
1220,2018-12-09,94.42
1221,2018-12-10,90.7
1222,2018-12-11,88.05
1223,2018-12-12,90.52
1224,2018-12-13,86.39
1225,2018-12-14,83.9
1226,2018-12-15,84.27
1227,2018-12-16,85.39
1228,2018-12-17,95.44
1229,2018-12-18,102.44
1230,2018-12-19,100.63
1231,2018-12-20,116.43
1232,2018-12-21,109.44
1233,2018-12-22,118.36
1234,2018-12-23,131.56
1235,2018-12-24,140.87
1236,2018-12-25,130.99
1237,2018-12-26,132.61
1238,2018-12-27,116.72
1239,2018-12-28,139.73
1240,2018-12-29,137.3
1241,2018-12-30,141.33
1242,2018-12-31,133.49
1243,2019-01-01,142.66
1244,2019-01-02,156.57
1245,2019-01-03,149.44
1246,2019-01-04,156.04
1247,2019-01-05,156.23
1248,2019-01-06,158.61
1249,2019-01-07,152.09
1250,2019-01-08,151.1
1251,2019-01-09,151.17
1252,2019-01-10,127.96
1253,2019-01-11,127.16
1254,2019-01-12,125.83
1255,2019-01-13,116.56
1256,2019-01-14,129.74
1257,2019-01-15,121.22
1258,2019-01-16,123.12
1259,2019-01-17,123.72
1260,2019-01-18,120.57
1261,2019-01-19,124.85
1262,2019-01-20,118.41
1263,2019-01-21,116.72
1264,2019-01-22,119.12
1265,2019-01-23,117.57
1266,2019-01-24,117.7
1267,2019-01-25,115.92
1268,2019-01-26,116.33
1269,2019-01-27,112.27
1270,2019-01-28,106.36
1271,2019-01-29,104.75
1272,2019-01-30,109.04
1273,2019-01-31,106.89
1274,2019-02-01,107.03
1275,2019-02-02,111.0
1276,2019-02-03,107.21
1277,2019-02-04,106.9
1278,2019-02-05,106.93
1279,2019-02-06,104.5
1280,2019-02-07,104.3
1281,2019-02-08,119.49
1282,2019-02-09,119.46
1283,2019-02-10,125.58
1284,2019-02-11,120.76
1285,2019-02-12,122.63
1286,2019-02-13,122.31
1287,2019-02-14,120.85
1288,2019-02-15,122.02
1289,2019-02-16,123.26
1290,2019-02-17,134.28
1291,2019-02-18,146.53
1292,2019-02-19,144.4
1293,2019-02-20,149.23
1294,2019-02-21,146.36
1295,2019-02-22,149.04
1296,2019-02-23,159.48
1297,2019-02-24,133.42
1298,2019-02-25,139.02
1299,2019-02-26,137.12
1300,2019-02-27,139.2576112205081
1301,2019-02-28,135.9723628081064
1302,2019-03-01,136.70720347866472
1303,2019-03-02,136.51137328059306
1304,2019-03-03,134.59674716057924
1305,2019-03-04,131.32253767998785
1306,2019-03-05,126.50877943560928
1307,2019-03-06,138.0141697950158
1308,2019-03-07,140.17149692875142
1309,2019-03-08,137.69344425672742
1310,2019-03-09,134.38859946662822
1311,2019-03-10,138.15780826448415
1312,2019-03-11,136.22611679772785
1313,2019-03-12,133.51510390621763
1314,2019-03-13,134.5481605338574
1315,2019-03-14,132.28574784540294
1316,2019-03-15,132.77873953641742
1317,2019-03-16,137.5318039923925
1318,2019-03-17,141.7338279827658
1319,2019-03-18,139.51951454331294
1320,2019-03-19,138.25440105855725
1321,2019-03-20,139.02783500496145
1322,2019-03-21,139.66997445779594
1323,2019-03-22,136.10375538619815
1324,2019-03-23,136.25668190476193
1325,2019-03-24,137.6597557582653
1326,2019-03-25,136.30214224891722
1327,2019-03-26,134.4136273848262
1328,2019-03-27,134.3873846564413
1329,2019-03-28,140.26081350960362
1330,2019-03-29,138.21227727508565
1331,2019-03-30,144.8766944979626
1332,2019-03-31,143.62669721776555
1333,2019-04-01,142.4062677293791
1334,2019-04-02,141.73776431452288
1335,2019-04-03,164.61886152651257
1336,2019-04-04,160.29264399307286
1337,2019-04-05,157.78049363009654
1338,2019-04-06,165.30668381106364
1339,2019-04-07,166.0081374685841
1340,2019-04-08,174.78061591756514
1341,2019-04-09,179.84049659283008
1342,2019-04-10,175.21780083278543
1343,2019-04-11,177.34542506972568
1344,2019-04-12,164.80945777255792
1345,2019-04-13,164.02266763841143
1346,2019-04-14,163.69743968085155
1347,2019-04-15,169.34166529885005
1348,2019-04-16,160.07982716995986
1349,2019-04-17,166.1895181150793
1350,2019-04-18,166.45915252086226
1351,2019-04-19,174.4123075609618
1352,2019-04-20,173.40903132072688
1353,2019-04-21,173.22305024821384
1354,2019-04-22,170.52729586665637
1355,2019-04-23,175.02057711410228
1356,2019-04-24,169.93518864655815
1357,2019-04-25,165.52633164814497
1358,2019-04-26,153.70513422884497
1359,2019-04-27,157.99524677320127
1360,2019-04-28,159.67116618620992
1361,2019-04-29,158.806962039909
1362,2019-04-30,161.3799018644211
1363,2019-05-01,163.39243395616103
1364,2019-05-02,161.07427991134062
1365,2019-05-03,161.46113818149456
1366,2019-05-04,168.37471594821685
1367,2019-05-05,164.27817649012053
1368,2019-05-06,165.9525515444753
1369,2019-05-07,175.24917826569813
1370,2019-05-08,167.76905041679544
1371,2019-05-09,171.53309313395496
1372,2019-05-10,171.30866998351186
1373,2019-05-11,173.1219370045569
1374,2019-05-12,194.1216118232288
1375,2019-05-13,187.92551056519912
1376,2019-05-14,195.82012733162603
1377,2019-05-15,217.7809292653756
1378,2019-05-16,248.4769856063333
1379,2019-05-17,263.5282493354224
1380,2019-05-18,245.7757058019939
1381,2019-05-19,232.6517678384389
1382,2019-05-20,259.78826645063145
1383,2019-05-21,252.5290643533998
1384,2019-05-22,255.0954634527227
1385,2019-05-23,246.4270547177927
1386,2019-05-24,249.32291912422042
1387,2019-05-25,251.51932036185107
1388,2019-05-26,252.79135704867454
1389,2019-05-27,264.98456409920027
1390,2019-05-28,268.6411726560658
1391,2019-05-29,267.81551382895583
1392,2019-05-30,266.06231058303297
1393,2019-05-31,254.3148853976104
1394,2019-06-01,267.5789719157133
1395,2019-06-02,264.1758379582766
1396,2019-06-03,269.05423743676783
1397,2019-06-04,247.11005873592308
1398,2019-06-05,241.67991620394517
1399,2019-06-06,245.42869885853864
1400,2019-06-07,250.0110679965316
1401,2019-06-08,249.06394035859384
1402,2019-06-09,243.84800120423768
1403,2019-06-10,230.82446140801133
1404,2019-06-11,248.04516782997982
1405,2019-06-12,245.05236595545162
1406,2019-06-13,261.71632600279776
1407,2019-06-14,255.66871053157288
1408,2019-06-15,263.920029034437
1409,2019-06-16,268.52383851786374
1410,2019-06-17,269.0351897259509
1411,2019-06-18,273.97524642791757
1412,2019-06-19,264.65269633184124
1413,2019-06-20,269.0213759552552
1414,2019-06-21,272.66482291179267
1415,2019-06-22,295.09564334262484
1416,2019-06-23,309.837374039733
1417,2019-06-24,306.83639136710406
1418,2019-06-25,311.66361532134204
1419,2019-06-26,316.651675595099
1420,2019-06-27,334.05976315314683
1421,2019-06-28,293.8871465591053
1422,2019-06-29,309.74880679114
1423,2019-06-30,320.1308048454069
1424,2019-07-01,292.0006105115293
1425,2019-07-02,295.5681016910086
1426,2019-07-03,292.58770545093904
1427,2019-07-04,302.67942005596217
1428,2019-07-05,281.61875385657316
1429,2019-07-06,287.5347333952465
1430,2019-07-07,286.0624271995954
1431,2019-07-08,307.0987855252724
1432,2019-07-09,312.4041259954286
1433,2019-07-10,306.940529140653
1434,2019-07-11,288.09615541682825
1435,2019-07-12,268.15008438657304
1436,2019-07-13,275.18058263662016
1437,2019-07-14,269.5179058570421
1438,2019-07-15,226.61415341337516
1439,2019-07-16,229.06063979796147
1440,2019-07-17,199.8849806723695
1441,2019-07-18,211.28652819834497
1442,2019-07-19,226.12848959710254
1443,2019-07-20,222.9516811614596
1444,2019-07-21,227.7529852725736
1445,2019-07-22,226.44311051918984
1446,2019-07-23,216.73358886733945
1447,2019-07-24,212.33922008012144
1448,2019-07-25,215.92553367150975
1449,2019-07-26,218.91756005345886
1450,2019-07-27,218.7271493689824
1451,2019-07-28,207.45667516722816
1452,2019-07-29,211.49094502590862
1453,2019-07-30,211.21464054022925
1454,2019-07-31,209.52861232588188
1455,2019-08-01,218.77659534703304
1456,2019-08-02,217.334000023581
1457,2019-08-03,217.78309065351115
1458,2019-08-04,222.02083875038562
1459,2019-08-05,222.5978752049271
1460,2019-08-06,232.8658662904026
1461,2019-08-07,225.73445244930855
1462,2019-08-08,226.5324413677851
1463,2019-08-09,221.5399486063404
1464,2019-08-10,211.2465146826802
1465,2019-08-11,206.2799382609013
1466,2019-08-12,215.62341396236712
1467,2019-08-13,211.27264862347644
1468,2019-08-14,208.86644275442043
1469,2019-08-15,188.1114006784737
1470,2019-08-16,188.06011022402473
1471,2019-08-17,185.15231611244724
1472,2019-08-18,186.27438013664104
1473,2019-08-19,194.4876781306609
1474,2019-08-20,202.5738461221817
1475,2019-08-21,196.93900555561387
1476,2019-08-22,189.93402911766358
1477,2019-08-23,189.7470614219305
1478,2019-08-24,194.25880453926868
1479,2019-08-25,190.83117870602317
1480,2019-08-26,186.82337667287632
1481,2019-08-27,188.47523373306353
1482,2019-08-28,187.2373608138108
1483,2019-08-29,172.86099888697964
1484,2019-08-30,169.34281161554026
1485,2019-08-31,168.4860693134754
1486,2019-09-01,171.89903813901998
1487,2019-09-02,171.2693134854941
1488,2019-09-03,178.5514629560074
1489,2019-09-04,178.53129758059933
1490,2019-09-05,174.73026251736138
1491,2019-09-06,173.85261955747424
1492,2019-09-07,169.13262622482858
1493,2019-09-08,178.62138703264895
1494,2019-09-09,181.27390025815566
1495,2019-09-10,180.61829264794181
1496,2019-09-11,179.78895629149415
1497,2019-09-12,178.47602677120082
1498,2019-09-13,180.8263784773637
1499,2019-09-14,181.43820068316884
1500,2019-09-15,188.58773922618187
1501,2019-09-16,189.83022236504056
1502,2019-09-17,198.08298973898516
1503,2019-09-18,208.38477145368716
1504,2019-09-19,209.1709442355207
1505,2019-09-20,221.78940033109126
1506,2019-09-21,218.55272362089784
1507,2019-09-22,215.4586521851349
1508,2019-09-23,211.65433044684025
1509,2019-09-24,200.58480261792687
1510,2019-09-25,167.0117710752473
1511,2019-09-26,170.30159689349546
1512,2019-09-27,166.35663065800614
1513,2019-09-28,173.90085513153255
1514,2019-09-29,173.77976008972493
1515,2019-09-30,169.96773293473225
1516,2019-10-01,181.46348764761225
1517,2019-10-02,176.08297028633893
1518,2019-10-03,180.8681418793941
1519,2019-10-04,175.10315984368916
1520,2019-10-05,175.17272555833298
1521,2019-10-06,176.3561116005156
1522,2019-10-07,170.22761430995232
1523,2019-10-08,180.4518129035046
1524,2019-10-09,180.85228117469262
1525,2019-10-10,193.8237482360585
1526,2019-10-11,191.64901061877774
1527,2019-10-12,180.90181694373126
1528,2019-10-13,179.46587352944857
1529,2019-10-14,181.14594166596132
1530,2019-10-15,187.72146869274133
1531,2019-10-16,180.46062290041402
1532,2019-10-17,174.52186690499434
1533,2019-10-18,177.25794976426565
1534,2019-10-19,173.28611713666925
1535,2019-10-20,171.84040874271264
1536,2019-10-21,174.98561817802803
1537,2019-10-22,174.11557793082628
1538,2019-10-23,171.40244328979767
1539,2019-10-24,162.40851478627158
1540,2019-10-25,160.63665472877366
1541,2019-10-26,182.2610862038145
1542,2019-10-27,179.67545322016963
1543,2019-10-28,183.8760885343296
1544,2019-10-29,181.55853867730042
1545,2019-10-30,190.7067475108567
1546,2019-10-31,183.2505665988017
1547,2019-11-01,181.9563592404997
1548,2019-11-02,183.67345391086394
1549,2019-11-03,183.1808560003665
1550,2019-11-04,181.75412776985385
1551,2019-11-05,186.01425905213372
1552,2019-11-06,188.79581719006808
1553,2019-11-07,191.41639440815902
1554,2019-11-08,186.67840722077077
1555,2019-11-09,183.8651701423893
1556,2019-11-10,184.78258878232876
1557,2019-11-11,189.1983738186735
1558,2019-11-12,184.84753544211398
1559,2019-11-13,187.16101293098046
1560,2019-11-14,188.17112576539185
1561,2019-11-15,184.75060662992303
1562,2019-11-16,180.14932541910983
1563,2019-11-17,182.28872341645
1564,2019-11-18,183.75618056438188
1565,2019-11-19,178.01637565547318
1566,2019-11-20,175.78306098410354
1567,2019-11-21,174.43898641490762
1568,2019-11-22,161.00219198184791
1569,2019-11-23,149.77547007460316
1570,2019-11-24,152.2743260334746
1571,2019-11-25,140.16832682661757
1572,2019-11-26,145.98360344685705
1573,2019-11-27,147.37928212134418
1574,2019-11-28,152.75030409303338
1575,2019-11-29,150.41697561870606
1576,2019-11-30,154.50646751104887
1577,2019-12-01,151.33352245391762
1578,2019-12-02,151.2990415523953
1579,2019-12-03,148.85859238533868
1580,2019-12-04,147.28295348967504
1581,2019-12-05,145.47726578766085
1582,2019-12-06,148.21884330971247
1583,2019-12-07,148.81384518942502
1584,2019-12-08,147.35636700739042
1585,2019-12-09,150.62471141709162
1586,2019-12-10,147.454153410487
1587,2019-12-11,145.64543596686372
1588,2019-12-12,144.0487410152563
1589,2019-12-13,144.8679241815425
1590,2019-12-14,144.77280860504737
1591,2019-12-15,141.92528534375134
1592,2019-12-16,142.50837731717274
1593,2019-12-17,132.65818920147578
1594,2019-12-18,122.08771324884924
1595,2019-12-19,133.3981151776918
1596,2019-12-20,128.18484454662394
1597,2019-12-21,128.3207426576894
1598,2019-12-22,127.0436484524887
1599,2019-12-23,132.3609942908188
1600,2019-12-24,127.90551928967994
1601,2019-12-25,127.72892758377273
1602,2019-12-26,125.08787852744331
1603,2019-12-27,125.63895995938812
1604,2019-12-28,126.29579817491538
1605,2019-12-29,128.07225317987076
1606,2019-12-30,134.36175440612914
1607,2019-12-31,131.44536808360178
1608,2020-01-01,128.90400616613147
1609,2020-01-02,130.4964912496117
1610,2020-01-03,127.07060275860758
1611,2020-01-04,134.38588635442218
1612,2020-01-05,134.43283577679884
1613,2020-01-06,135.2760969663837
1614,2020-01-07,144.31691148538783
1615,2020-01-08,142.94689098954402
1616,2020-01-09,140.61097159468306
1617,2020-01-10,137.77128526366323
1618,2020-01-11,144.79459443008628
1619,2020-01-12,142.2728653772717
1620,2020-01-13,146.83859674460817
1621,2020-01-14,143.58042995230642
1622,2020-01-15,163.41228224260675
1623,2020-01-16,166.60532787191238
1624,2020-01-17,164.09837630621163
1625,2020-01-18,169.4460090480485
1626,2020-01-19,174.02265776884894
1627,2020-01-20,167.03339245707227
1628,2020-01-21,166.79253178789395
1629,2020-01-22,169.72956717540447
1630,2020-01-23,168.0282546319371
1631,2020-01-24,162.89467150349927
1632,2020-01-25,162.54977217812686
1633,2020-01-26,159.38918037087532
1634,2020-01-27,168.19181253770242
1635,2020-01-28,170.1222130257984
1636,2020-01-29,176.08481836008735
1637,2020-01-30,173.64827305089324
1638,2020-01-31,184.5698102382626
1639,2020-02-01,179.83443084570143
1640,2020-02-02,183.61890679172038
1641,2020-02-03,188.34941060330243
1642,2020-02-04,189.709750314015
1643,2020-02-05,188.6126472291276
1644,2020-02-06,203.86417948339837
1645,2020-02-07,213.22794900332454
1646,2020-02-08,223.3407607516225
1647,2020-02-09,223.20540273147742
1648,2020-02-10,228.62426554769883
1649,2020-02-11,223.12229144271816
1650,2020-02-12,237.64721508743443
1651,2020-02-13,265.667859407272
1652,2020-02-14,268.8727374986472
1653,2020-02-15,286.01771621987496
1654,2020-02-16,264.5598774674877
1655,2020-02-17,258.9026118318393
1656,2020-02-18,268.24832812393123
1657,2020-02-19,282.5524861719143
1658,2020-02-20,258.9455107369171
1659,2020-02-21,257.27748901537444
1660,2020-02-22,265.3899179032672
1661,2020-02-23,261.82394753715016
1662,2020-02-24,274.96312785365865
1663,2020-02-25,265.9896881856054
1664,2020-02-26,245.64353723778686
1665,2020-02-27,223.80920717424485
1666,2020-02-28,227.64236944695662
1667,2020-02-29,227.4294384160209
1668,2020-03-01,218.45629830614868
1669,2020-03-02,217.62787373029036
1670,2020-03-03,231.86332105482768
1671,2020-03-04,223.95274207727263
1672,2020-03-05,224.4981320246233
1673,2020-03-06,228.11663173898103
1674,2020-03-07,246.0742117443013
1675,2020-03-08,236.50226811298882
1676,2020-03-09,201.82051852530319
1677,2020-03-10,203.74431176904488
1678,2020-03-11,200.70250277549462
1679,2020-03-12,194.74153037255863
1680,2020-03-13,111.27525766632908
1681,2020-03-14,133.9682939527657
1682,2020-03-15,122.83997572025268
1683,2020-03-16,123.37050859139265
1684,2020-03-17,112.00131914634936
1685,2020-03-18,116.31330774481295
1686,2020-03-19,118.44731882700115
1687,2020-03-20,137.19908562774762
1688,2020-03-21,133.5257154986304
1689,2020-03-22,132.0549204548972
1690,2020-03-23,122.37650845715618
1691,2020-03-24,136.4092750590707
1692,2020-03-25,138.38408318303016
1693,2020-03-26,137.00111731139108
1694,2020-03-27,139.18088030433756
1695,2020-03-28,130.03797792540757
1696,2020-03-29,131.28651872509627
1697,2020-03-30,124.85548443909872
1698,2020-03-31,132.18339492391158
1699,2020-04-01,133.23306863816646
1700,2020-04-02,137.74417231124443
1701,2020-04-03,141.18928774993032
1702,2020-04-04,141.4666997664803
1703,2020-04-05,144.99180509097104
1704,2020-04-06,142.92906370640188
1705,2020-04-07,170.97226680371668
1706,2020-04-08,164.6413228096378
1707,2020-04-09,172.63026342181968
1708,2020-04-10,169.81610130362347
1709,2020-04-11,158.8094930329704
1710,2020-04-12,158.4491556697533
1711,2020-04-13,157.65953641606075
1712,2020-04-14,156.53570521762856
1713,2020-04-15,158.5411944644959
1714,2020-04-16,151.45545480256104
1715,2020-04-17,172.840368643086
1716,2020-04-18,170.77504530933095
1717,2020-04-19,187.7465845909711
1718,2020-04-20,180.04358123033597
1719,2020-04-21,170.43701225629576
1720,2020-04-22,170.47595514683186
1721,2020-04-23,183.2084010064629
1722,2020-04-24,185.4241491986932
1723,2020-04-25,187.4412612451947
1724,2020-04-26,193.93396855971162
1725,2020-04-27,198.41293573225886
1726,2020-04-28,196.5027157518658
1727,2020-04-29,196.58981313074284
1728,2020-04-30,215.18275214049615
1729,2020-05-01,206.20091892441556
1730,2020-05-02,212.0087793301249
1731,2020-05-03,213.9081648306493
1732,2020-05-04,209.91090659405126
1733,2020-05-05,207.02364330885067
1734,2020-05-06,205.33293946839194
1735,2020-05-07,199.02455141675702
1736,2020-05-08,212.3089375577
1737,2020-05-09,211.49432611071566
1738,2020-05-10,209.88642979092984
1739,2020-05-11,188.5118518118649
1740,2020-05-12,185.76587492133072
1741,2020-05-13,189.8272068494799
1742,2020-05-14,199.94258058416614
1743,2020-05-15,203.82554814547612
1744,2020-05-16,194.7386973260534
1745,2020-05-17,200.5646709654639
1746,2020-05-18,207.2178540911249
1747,2020-05-19,214.90926081514885
1748,2020-05-20,214.5348422244796
1749,2020-05-21,209.8604493411902
1750,2020-05-22,198.2334100268974
1751,2020-05-23,207.59632783888543
1752,2020-05-24,206.4026132054136
1753,2020-05-25,199.29132373461312
1754,2020-05-26,203.99296936222092
1755,2020-05-27,200.9496221279604
1756,2020-05-28,208.21705178325558
1757,2020-05-29,221.3775489298957
1758,2020-05-30,220.63117019452443
1759,2020-05-31,243.6794069050171
1760,2020-06-01,231.11266750505845
1761,2020-06-02,248.17687680454483
1762,2020-06-03,237.47287431671936
1763,2020-06-04,244.70107850538525
1764,2020-06-05,243.25640227782054
1765,2020-06-06,240.11051872861037
1766,2020-06-07,241.92177750360875
1767,2020-06-08,245.06952209691693
1768,2020-06-09,247.6309748124342
1769,2020-06-10,243.96562495757786
1770,2020-06-11,248.2619402456569
1771,2020-06-12,229.84233040732644
1772,2020-06-13,237.61443431137695
1773,2020-06-14,238.1876100400164
1774,2020-06-15,231.25444673592597
1775,2020-06-16,231.0451608665921
1776,2020-06-17,235.33325012461086
1777,2020-06-18,233.82001545380226
1778,2020-06-19,231.23007424466803
1779,2020-06-20,228.82165498744712
1780,2020-06-21,228.83907311680585
1781,2020-06-22,227.68601749490418
1782,2020-06-23,243.65799326443138
1783,2020-06-24,243.14916241596538
1784,2020-06-25,234.55200820040645
1785,2020-06-26,232.1381962078491
1786,2020-06-27,229.66150092769672
1787,2020-06-28,220.91855384330773
1788,2020-06-29,225.07382717556573
1789,2020-06-30,227.89510566401142
1790,2020-07-01,225.5673915659169
1791,2020-07-02,231.06013433783383
1792,2020-07-03,226.3640697727604
1793,2020-07-04,225.08227535490013
1794,2020-07-05,229.21435076387507
1795,2020-07-06,227.6867034735872
1796,2020-07-07,241.45433368253865
1797,2020-07-08,239.43645721897332
1798,2020-07-09,246.82417076165646
1799,2020-07-10,242.07600797847638
1800,2020-07-11,241.4396519899163
1801,2020-07-12,239.22116085628653
1802,2020-07-13,243.12153396405103
1803,2020-07-14,239.4026440821404
1804,2020-07-15,240.45409891918104
1805,2020-07-16,238.489709095294
1806,2020-07-17,233.56426611798386
1807,2020-07-18,232.7468552337207
1808,2020-07-19,235.7848730906365
1809,2020-07-20,239.52541105847425
1810,2020-07-21,236.12987416469903
1811,2020-07-22,245.78535472156292
1812,2020-07-23,264.4485406722633
1813,2020-07-24,275.5919819523011
1814,2020-07-25,279.9369665545663
1815,2020-07-26,305.1428032779652
1816,2020-07-27,311.57593444666924
1817,2020-07-28,321.91964598049185
1818,2020-07-29,317.8459838552768
1819,2020-07-30,317.6133069100716
1820,2020-07-31,335.1631641549828
1821,2020-08-01,346.69593498064387
1822,2020-08-02,387.5861355786127
1823,2020-08-03,372.1565697607069
1824,2020-08-04,386.55817801801277
1825,2020-08-05,389.98489422233393
1826,2020-08-06,400.25895802898987
1827,2020-08-07,394.89275870947336
1828,2020-08-08,378.9581866770976
1829,2020-08-09,398.42801895819366
1830,2020-08-10,390.19070014276423
1831,2020-08-11,395.8573172818122
1832,2020-08-12,378.41035990583197
1833,2020-08-13,386.76919251485765
1834,2020-08-14,424.93148424092317
1835,2020-08-15,438.4101108398867
1836,2020-08-16,432.38688123767685
1837,2020-08-17,434.49799812972054
1838,2020-08-18,431.01648784927056
1839,2020-08-19,423.54431972659563
1840,2020-08-20,408.7528170367367
1841,2020-08-21,416.0380300516797
1842,2020-08-22,388.0305432490874
1843,2020-08-23,395.70845295305685
1844,2020-08-24,390.7233242267425
1845,2020-08-25,407.9197095648108
1846,2020-08-26,382.58035838899315
1847,2020-08-27,385.8227729539795
1848,2020-08-28,383.1648422282244
1849,2020-08-29,395.7459978636482
1850,2020-08-30,398.5996053744562
1851,2020-08-31,429.35723137739404
1852,2020-09-01,433.92435757260455
1853,2020-09-02,476.0677720462037
1854,2020-09-03,439.47485936799075
1855,2020-09-04,382.2509620231613
1856,2020-09-05,386.06101202524223
1857,2020-09-06,335.11217039606635
1858,2020-09-07,352.7096368554909
1859,2020-09-08,353.6864297161257
1860,2020-09-09,336.7429806617783
1861,2020-09-10,351.2068095121386
1862,2020-09-11,367.97687708516065
1863,2020-09-12,373.97401388887323
1864,2020-09-13,387.4574676589276
1865,2020-09-14,366.1884931274322
1866,2020-09-15,377.2168373246882
1867,2020-09-16,364.0165770971925
1868,2020-09-17,364.76645376082286
1869,2020-09-18,389.36979279621727
1870,2020-09-19,384.4289875015509
1871,2020-09-20,385.1463087209551
1872,2020-09-21,370.7348823598672
1873,2020-09-22,340.0956908226954
1874,2020-09-23,344.1822505672368
1875,2020-09-24,320.481997535683
1876,2020-09-25,349.0376460140912
1877,2020-09-26,352.00632740050867
1878,2020-09-27,354.34325012631854
1879,2020-09-28,359.63740041841345
1880,2020-09-29,353.7852431748363
1881,2020-09-30,359.92439225853263
1882,2020-10-01,359.9866162871377
1883,2020-10-02,352.81121460344184
1884,2020-10-03,345.870620300725
1885,2020-10-04,346.00920429296553
1886,2020-10-05,352.35448172391744
1887,2020-10-06,355.04062786842286
1888,2020-10-07,340.87089473031864
1889,2020-10-08,342.26489259533133
1890,2020-10-09,350.5254578444977
1891,2020-10-10,365.07667105625166
1892,2020-10-11,370.7148109539402
1893,2020-10-12,374.10364091529993
1894,2020-10-13,386.76481509808565
